Participant,adaptation,RT,MT,Age,Handedness,education,sex,clumsy,videogames,major,Sleep
243,22.15310171494253,258.80833333333334,118.95726495726495,15.0,righth,middleschool,male,Disagree,Neutral,STEM,7
244,10.360385694252873,237.38135593220338,221.73275862068965,80.0,righth,college,male,Neutral,Disagree,Other,9
245,15.008368033333332,334.8813559322034,117.40350877192982,21.0,righth,college,male,Strongly Disagree,Disagree,STEM,8
246,19.2440705862069,389.4491525423729,91.60344827586206,52.0,bothh,bachelor,female,Disagree,Disagree,Business,8
247,18.81223321954023,247.9579831932773,106.68376068376068,29.0,bothh,graduate,female,Strongly Agree,Agree,STEM,7
248,0.16968469080459764,279.37606837606836,90.57264957264957,21.0,righth,college,female,Agree,Disagree,Business,10
249,5.850202824126437,439.8474576271187,547.0173913043478,35.0,righth,bachelor,male,Neutral,Neutral,STEM,7
250,-0.24942593793103449,502.77777777777777,254.47457627118644,15.0,bothh,middleschool,female,Agree,Disagree,Business,8
251,17.841506359195403,314.52991452991455,121.17796610169492,11.0,righth,middleschool,female,Strongly Disagree,Agree,Psychology,8
252,18.40385766097701,301.6101694915254,166.88888888888889,22.0,lefth,college,female,Neutral,Strongly Disagree,ArtsHum,8
253,24.453358913793103,297.39830508474574,68.38461538461539,20.0,righth,secondaryschool,female,Agree,Disagree,STEM,8
254,11.336705404357142,285.3109243697479,469.79824561403507,71.0,righth,technicalschool,female,Neutral,Strongly Disagree,Business,9
255,17.284206113022986,342.2542372881356,99.57758620689656,23.0,righth,rathernotsay,female,Agree,Neutral,ArtsHum,10
256,8.700842728109196,288.66386554621846,162.635593220339,26.0,lefth,graduate,female,Disagree,Strongly Disagree,Other,7
257,13.258006818518517,395.5798319327731,150.30252100840337,44.0,righth,graduate,male,Strongly Disagree,Strongly Disagree,STEM,6
258,25.286729055747127,216.53781512605042,34.26724137931034,21.0,righth,bachelor,male,Disagree,Agree,Other,8
259,4.510424182931034,245.28571428571428,120.76923076923077,29.0,righth,bachelor,female,Agree,Disagree,Psychology,7
260,18.197180234482758,187.0924369747899,344.4871794871795,13.0,lefth,noneoftheabove,female,Agree,Disagree,Other,9
261,17.822613855747125,364.12605042016804,197.49137931034483,50.0,righth,graduate,female,Agree,Disagree,STEM,7
262,2.152007385517241,236.23529411764707,84.99152542372882,25.0,righth,bachelor,male,Disagree,Agree,STEM,8
263,8.301912452890804,282.8376068376068,220.78151260504202,18.0,righth,secondaryschool,male,Strongly Agree,Disagree,Psychology,6
264,2.4829190022988508,259.35593220338984,106.12068965517241,20.0,righth,bachelor,female,Neutral,Agree,Other,7
265,6.669535252873563,238.79661016949152,146.7058823529412,13.0,righth,middleschool,male,Disagree,Strongly Agree,Other,8
266,1.6930359237471262,251.29166666666666,91.71794871794872,33.0,righth,bachelor,male,Strongly Disagree,Agree,Psychology,8
267,17.231507448195398,181.61016949152543,323.4873949579832,22.0,righth,secondaryschool,female,Neutral,Strongly Agree,STEM,7
268,20.17728581979885,340.6949152542373,749.4807692307693,25.0,righth,bachelor,male,Neutral,Strongly Disagree,STEM,6
269,8.853450306896551,248.0,121.85344827586206,13.0,righth,middleschool,female,Agree,Disagree,STEM,7
270,18.87335277586207,186.135593220339,276.21367521367523,14.0,righth,middleschool,male,Strongly Disagree,Strongly Agree,STEM,6
271,11.622800601724139,304.672268907563,52.432203389830505,20.0,righth,college,male,Disagree,Agree,Psychology,6
272,4.000872354022988,288.93220338983053,116.31623931623932,19.0,lefth,college,female,Agree,Strongly Disagree,ArtsHum,8
273,4.515125135057471,241.63025210084032,85.07627118644068,34.0,righth,graduate,male,Disagree,Disagree,STEM,7
274,24.394627205172416,281.8813559322034,72.8119658119658,15.0,righth,middleschool,male,Disagree,Strongly Agree,Other,6
275,14.086046470603447,174.79661016949152,120.60344827586206,17.0,righth,secondaryschool,male,Disagree,Agree,STEM,7
276,15.402817462068963,253.78813559322035,69.54700854700855,45.0,lefth,bachelor,male,Disagree,Disagree,STEM,8
277,11.17867783218391,324.9491525423729,64.53781512605042,18.0,bothh,college,female,Agree,Strongly Agree,Psychology,5
278,9.69396642137931,316.8534482758621,214.39316239316238,20.0,righth,bachelor,female,Agree,Strongly Disagree,SocialScience,8
279,4.574202315563219,232.5966386554622,41.8034188034188,18.0,righth,middleschool,male,Disagree,Strongly Agree,Other,9
280,21.165631739367818,302.52941176470586,36.45762711864407,43.0,righth,graduate,male,Strongly Disagree,Strongly Disagree,Other,6
281,6.159983202994254,229.21848739495798,47.48739495798319,20.0,righth,college,male,Neutral,Agree,SocialScience,8
282,24.500446134482754,229.96638655462183,175.52136752136752,18.0,righth,secondaryschool,female,Strongly Agree,Disagree,ArtsHum,8
283,5.510754056902299,198.14406779661016,71.58260869565217,23.0,lefth,college,male,Agree,Strongly Agree,STEM,7
284,12.631502924137932,322.4830508474576,75.12711864406779,24.0,righth,secondaryschool,female,Neutral,Disagree,ArtsHum,9
285,3.196242487931035,137.07563025210084,123.91452991452991,16.0,righth,middleschool,male,Agree,Neutral,ArtsHum,7
286,21.325075452563215,226.56302521008402,122.91452991452991,21.0,righth,graduate,female,Disagree,Strongly Disagree,Psychology,7
287,13.90396623678161,240.05833333333334,207.27350427350427,23.0,righth,technicalschool,female,Agree,Neutral,STEM,5
288,15.834439764068966,114.28813559322033,117.88983050847457,29.0,righth,college,female,Neutral,Agree,Business,6
289,5.5258436615384605,222.27966101694915,79.12711864406779,36.0,righth,college,male,Strongly Disagree,Agree,Business,7
290,14.671206551149426,274.025,141.5593220338983,26.0,righth,bachelor,female,Agree,Disagree,ArtsHum,6
291,-0.37579032045977023,297.5546218487395,287.9122807017544,18.0,righth,college,female,Disagree,Disagree,Other,8
292,1.8428477432758634,295.73275862068965,95.27350427350427,21.0,righth,secondaryschool,female,Strongly Agree,Neutral,STEM,5
293,22.08418099273563,414.7563025210084,67.81512605042016,39.0,righth,bachelor,female,Strongly Disagree,Strongly Disagree,Other,9
294,27.426383846666667,276.7563025210084,546.5350877192982,14.0,righth,middleschool,other,Strongly Agree,Strongly Agree,Other,2
295,27.64674570632184,318.52542372881356,149.44827586206895,31.0,righth,bachelor,male,Strongly Agree,Neutral,SocialScience,8
296,15.922008601724137,251.0677966101695,51.88135593220339,20.0,righth,bachelor,male,Agree,Agree,STEM,8
297,14.718184611904762,200.38655462184875,127.66666666666667,17.0,righth,secondaryschool,female,Neutral,Agree,Other,7
298,9.034410280248276,337.3135593220339,68.2991452991453,30.0,righth,graduate,female,Neutral,Strongly Disagree,Psychology,7
299,5.558833790804598,251.28571428571428,109.80508474576271,23.0,righth,bachelor,female,Neutral,Disagree,STEM,8
300,12.393150901833334,310.453781512605,67.13913043478261,17.0,righth,secondaryschool,female,Agree,Strongly Disagree,STEM,5
301,15.89367706091954,219.58823529411765,96.72033898305085,19.0,righth,secondaryschool,male,Disagree,Disagree,Other,6
302,24.7116001,185.21008403361344,169.94117647058823,17.0,righth,middleschool,female,Neutral,Neutral,STEM,7
303,13.465856788212644,342.4957983193277,322.1551724137931,55.0,righth,secondaryschool,female,Disagree,Disagree,Business,8
304,24.9607900045977,238.21008403361344,128.32773109243698,19.0,righth,college,female,Disagree,Disagree,Psychology,7
305,6.0419414580287345,248.31932773109244,70.19658119658119,21.0,righth,college,male,Disagree,Strongly Agree,Business,6
306,22.467146262954017,236.98319327731093,155.74358974358975,24.0,lefth,graduate,female,Neutral,Neutral,Psychology,7
307,8.582620379000002,326.87931034482756,147.2608695652174,18.0,righth,secondaryschool,male,Neutral,Neutral,Business,4
308,18.419176645574712,245.19327731092437,70.68376068376068,16.0,righth,secondaryschool,female,Neutral,Strongly Agree,Other,6
309,27.535230554597703,168.11666666666667,293.6837606837607,69.0,righth,technicalschool,female,Disagree,Strongly Disagree,STEM,8
310,13.560198221367816,349.3305084745763,172.64102564102564,59.0,righth,graduate,male,Neutral,Strongly Disagree,Business,6
311,6.482133991620689,178.53781512605042,189.83898305084745,15.0,righth,middleschool,male,Strongly Disagree,Strongly Agree,Other,7
312,25.133192411724142,234.60504201680672,130.50434782608696,35.0,righth,graduate,male,Neutral,Neutral,STEM,6
313,15.554073721522986,260.21666666666664,56.88235294117647,17.0,righth,middleschool,male,Neutral,Strongly Agree,Business,7
314,20.18508355862069,397.49152542372883,158.4453781512605,37.0,righth,college,female,Strongly Agree,Strongly Disagree,Business,10
315,8.48012891402299,166.01694915254237,200.35897435897436,19.0,righth,college,female,Agree,Neutral,Psychology,6
316,12.738881566091955,323.74789915966386,426.0,19.0,righth,secondaryschool,male,Disagree,Neutral,Business,7
317,3.8421326637931035,218.075,103.73504273504274,16.0,righth,middleschool,male,Agree,Agree,STEM,8
318,6.5210469545977015,336.35897435897436,73.40677966101696,25.0,righth,bachelor,female,Agree,Strongly Disagree,STEM,7
319,1.9042575170620688,402.6923076923077,642.3392857142857,19.0,righth,secondaryschool,male,Strongly Agree,Agree,Other,8
320,7.602467365712645,311.4260869565217,130.50420168067228,15.0,righth,middleschool,male,Agree,Disagree,STEM,8
321,-1.7876462984137929,215.35833333333332,86.5042735042735,18.0,lefth,secondaryschool,male,Neutral,Neutral,Business,6
322,5.407086820862069,346.7350427350427,51.01724137931034,14.0,righth,middleschool,male,Agree,Strongly Disagree,STEM,5
323,6.6860350448275865,277.025,106.29310344827586,33.0,righth,bachelor,male,Disagree,Neutral,Business,8
324,22.68680034805747,369.98319327731093,185.135593220339,27.0,righth,bachelor,male,Neutral,Neutral,STEM,6
325,10.945639622068963,227.83333333333334,229.76068376068375,17.0,righth,secondaryschool,female,Strongly Disagree,Strongly Disagree,Psychology,5
326,15.505336863218389,247.32203389830508,95.08547008547009,19.0,righth,college,male,Neutral,Agree,STEM,12
327,5.10257182586207,219.22881355932202,189.66101694915255,15.0,righth,secondaryschool,male,Neutral,Agree,STEM,7
328,6.660426870689656,391.71666666666664,731.1047619047619,83.0,righth,college,male,Agree,Strongly Disagree,Business,10
329,4.514004878994253,272.4117647058824,138.49122807017545,26.0,righth,bachelor,male,Neutral,Neutral,STEM,7
330,9.742809819875863,255.52100840336135,76.16239316239316,25.0,righth,bachelor,female,Neutral,Neutral,ArtsHum,9
331,6.716130576436782,288.9230769230769,160.4017094017094,16.0,righth,middleschool,male,Disagree,Strongly Agree,Other,8
332,12.146195123770115,301.3781512605042,62.598290598290596,13.0,righth,middleschool,female,Agree,Agree,Other,7
333,17.63314174022988,224.08474576271186,630.7948717948718,19.0,righth,middleschool,female,Agree,Strongly Disagree,ArtsHum,6
334,7.159278898275863,234.63333333333333,82.20338983050847,20.0,righth,college,male,Neutral,Strongly Agree,STEM,10
335,7.511525642758622,260.48333333333335,58.58474576271186,22.0,righth,college,male,Agree,Neutral,ArtsHum,7
336,6.840013595402298,261.4237288135593,363.35042735042737,15.0,righth,middleschool,male,Agree,Disagree,ArtsHum,5
337,11.499620575287356,334.47457627118644,42.81512605042017,19.0,righth,secondaryschool,male,Neutral,Neutral,Psychology,6
338,27.32416657341379,376.1512605042017,186.33620689655172,79.0,righth,graduate,male,Disagree,Strongly Disagree,Other,6
339,11.509570600262068,154.96610169491527,70.21848739495799,30.0,righth,graduate,male,Strongly Disagree,Strongly Disagree,STEM,8
340,13.331880720689655,238.93333333333334,51.02564102564103,20.0,righth,college,female,Agree,Strongly Agree,ArtsHum,8
341,4.0872484034482754,344.64406779661016,129.7844827586207,20.0,righth,secondaryschool,male,Agree,Agree,Other,7
342,8.541313690931036,241.41525423728814,184.89743589743588,23.0,righth,graduate,female,Disagree,Neutral,STEM,8
343,15.069739636206899,363.99159663865544,75.23076923076923,47.0,righth,graduate,female,Agree,Neutral,Psychology,6
344,2.571006465517243,615.070796460177,685.8691588785047,50.0,righth,bachelor,female,Neutral,Disagree,Other,6
345,7.721947041298852,588.6228070175439,440.45283018867923,16.0,righth,middleschool,female,Disagree,Disagree,Other,8
346,16.680975916367814,278.02521008403363,76.67226890756302,21.0,righth,college,male,Disagree,Strongly Agree,STEM,9
347,11.463926051724139,408.14529914529913,64.675,30.0,righth,graduate,female,Neutral,Strongly Disagree,STEM,7
348,10.570849191534483,319.3,74.58119658119658,18.0,righth,secondaryschool,female,Neutral,Neutral,STEM,6
349,6.5551200440476185,257.93220338983053,648.5575221238938,25.0,righth,college,male,Agree,Disagree,STEM,12
350,12.442452066948274,141.68067226890756,96.57264957264957,19.0,righth,middleschool,male,Strongly Disagree,Strongly Disagree,Psychology,10
351,16.98244057356322,242.19327731092437,195.75213675213675,16.0,righth,middleschool,female,Agree,Neutral,Psychology,6
352,15.784764127241381,304.05128205128204,56.567796610169495,14.0,righth,middleschool,male,Neutral,Strongly Agree,STEM,6
353,9.642535658045977,266.8067226890756,114.85217391304347,13.0,righth,middleschool,female,Neutral,Neutral,Other,8
354,12.58145339724138,196.29166666666666,214.7008547008547,28.0,righth,graduate,male,Strongly Disagree,Agree,STEM,7
355,1.6035573723563217,261.58474576271186,155.16806722689077,21.0,righth,bachelor,female,Strongly Disagree,Disagree,STEM,7
356,20.715123360977014,224.65546218487395,249.61016949152543,29.0,bothh,graduate,female,Neutral,Strongly Agree,STEM,8
357,9.48708159137931,158.10084033613447,109.19298245614036,28.0,righth,graduate,female,Strongly Disagree,Strongly Disagree,STEM,8
358,11.776695328494252,312.13675213675214,60.57627118644068,16.0,righth,middleschool,female,Disagree,Agree,Other,6
359,18.685006213218394,208.21008403361344,208.2991452991453,39.0,righth,bachelor,male,Disagree,Agree,ArtsHum,8
360,2.0390668885862073,342.8305084745763,18.389830508474578,14.0,righth,primaryschool,male,Strongly Disagree,Strongly Agree,STEM,6
361,8.27848168908046,239.03389830508473,61.495726495726494,22.0,righth,secondaryschool,female,Neutral,Disagree,Other,5
362,8.542054315862071,246.4406779661017,121.05084745762711,18.0,righth,college,female,Neutral,Disagree,Other,9
363,11.85355229310345,228.74166666666667,113.14285714285714,22.0,righth,college,male,Strongly Disagree,Disagree,STEM,7
364,37.65105210287356,257.8487394957983,86.69565217391305,51.0,righth,bachelor,female,Neutral,Strongly Disagree,Business,5
365,5.627922979885057,217.25641025641025,60.24166666666667,24.0,righth,graduate,female,Agree,Strongly Agree,Business,6
366,11.754002088568965,255.6386554621849,119.74358974358974,19.0,lefth,college,female,Agree,Neutral,STEM,1
367,-26.44507723548276,363.4166666666667,61.421052631578945,24.0,righth,college,male,Agree,Agree,Other,8
368,24.409777753793104,374.23728813559325,155.5042735042735,14.0,righth,middleschool,female,Neutral,Disagree,Other,7
369,24.171842100574715,296.5593220338983,133.68067226890756,24.0,righth,graduate,female,Strongly Agree,Neutral,STEM,5
370,9.34202672857143,226.18487394957984,197.1864406779661,61.0,bothh,graduate,female,Agree,Neutral,ArtsHum,7
371,5.263315817816092,244.38135593220338,119.27586206896552,20.0,righth,secondaryschool,male,Disagree,Disagree,STEM,8
372,10.411880475287356,222.03389830508473,76.83193277310924,17.0,righth,secondaryschool,male,Disagree,Strongly Agree,STEM,6
373,25.56270194655173,256.1764705882353,52.24576271186441,32.0,righth,secondaryschool,male,Strongly Agree,Disagree,Other,5
374,15.108357839275861,217.27586206896552,103.87931034482759,30.0,righth,bachelor,female,Disagree,Disagree,ArtsHum,5
375,13.572212175252874,337.271186440678,37.02542372881356,28.0,lefth,college,female,Disagree,Disagree,STEM,5
376,10.876182416551725,234.0608695652174,212.53781512605042,15.0,bothh,middleschool,female,Agree,Strongly Agree,Other,6
377,1.9099286678160916,310.9298245614035,83.01709401709402,19.0,righth,college,female,Disagree,Disagree,Business,9
378,17.468723633333333,213.03361344537817,47.88235294117647,24.0,righth,bachelor,male,Neutral,Agree,STEM,7
379,11.403264281609193,197.44166666666666,184.11206896551724,44.0,righth,graduate,other,Disagree,Strongly Disagree,ArtsHum,6
380,12.402675222988506,263.50847457627117,128.7094017094017,30.0,righth,graduate,male,Disagree,Neutral,STEM,7
381,5.6208974816091954,252.42016806722688,67.97413793103448,13.0,lefth,middleschool,female,Neutral,Strongly Agree,Other,12
382,1.111758702643678,329.94117647058823,253.1965811965812,24.0,righth,technicalschool,female,Neutral,Disagree,Other,7
383,12.430737926086206,187.50833333333333,101.45689655172414,20.0,righth,secondaryschool,female,Neutral,Disagree,STEM,6
384,1.4594405913793103,319.5416666666667,127.00862068965517,19.0,righth,college,male,Strongly Disagree,Agree,ArtsHum,8
