Participant,adaptation,RT,MT,Age,Handedness,education,sex,clumsy,videogames,major,Sleep
240,4.536089383333334,185.81666666666666,138.39830508474577,17.0,righth,graduate,male,Agree,Strongly Agree,Other,7
241,-10.654603900000001,234.61016949152543,162.635593220339,20.0,lefth,college,male,Disagree,Strongly Disagree,STEM,9
242,0.06846886866666692,388.4102564102564,123.51694915254237,40.0,righth,graduate,male,Disagree,Neutral,STEM,5
243,-38.14953640700001,258.80833333333334,118.95726495726495,15.0,righth,middleschool,male,Disagree,Neutral,STEM,7
244,0.19980691666666672,237.38135593220338,221.73275862068965,80.0,righth,college,male,Neutral,Disagree,Other,9
245,4.698424789999999,334.8813559322034,117.40350877192982,21.0,righth,college,male,Strongly Disagree,Disagree,STEM,8
246,6.371415730000001,389.4491525423729,91.60344827586206,52.0,bothh,bachelor,female,Disagree,Disagree,Business,8
247,11.058647183333335,247.9579831932773,106.68376068376068,29.0,bothh,graduate,female,Strongly Agree,Agree,STEM,7
248,-0.62135696,279.37606837606836,90.57264957264957,21.0,righth,college,female,Agree,Disagree,Business,10
249,-1.361829566,439.8474576271187,547.0173913043478,35.0,righth,bachelor,male,Neutral,Neutral,STEM,7
250,0.8134042233333335,502.77777777777777,254.47457627118644,15.0,bothh,middleschool,female,Agree,Disagree,Business,8
251,-2.97017251,314.52991452991455,121.17796610169492,11.0,righth,middleschool,female,Strongly Disagree,Agree,Psychology,8
252,11.693731577000001,301.6101694915254,166.88888888888889,22.0,lefth,college,female,Neutral,Strongly Disagree,ArtsHum,8
253,4.6230731333333335,297.39830508474574,68.38461538461539,20.0,righth,secondaryschool,female,Agree,Disagree,STEM,8
254,-19.90994638703448,285.3109243697479,469.79824561403507,71.0,righth,technicalschool,female,Neutral,Strongly Disagree,Business,9
255,-7.7928635753333335,342.2542372881356,99.57758620689656,23.0,righth,rathernotsay,female,Agree,Neutral,ArtsHum,10
256,-0.8103080640000002,288.66386554621846,162.635593220339,26.0,lefth,graduate,female,Disagree,Strongly Disagree,Other,7
257,4.090466653571428,395.5798319327731,150.30252100840337,44.0,righth,graduate,male,Strongly Disagree,Strongly Disagree,STEM,6
258,-8.136481923333331,216.53781512605042,34.26724137931034,21.0,righth,bachelor,male,Disagree,Agree,Other,8
259,-2.4609676763333326,245.28571428571428,120.76923076923077,29.0,righth,bachelor,female,Agree,Disagree,Psychology,7
260,-1.1707857833333335,187.0924369747899,344.4871794871795,13.0,lefth,noneoftheabove,female,Agree,Disagree,Other,9
261,-5.256492173333333,364.12605042016804,197.49137931034483,50.0,righth,graduate,female,Agree,Disagree,STEM,7
262,1.1954619233333332,236.23529411764707,84.99152542372882,25.0,righth,bachelor,male,Disagree,Agree,STEM,8
263,3.0816721129333327,282.8376068376068,220.78151260504202,18.0,righth,secondaryschool,male,Strongly Agree,Disagree,Psychology,6
264,1.9437704366666666,259.35593220338984,106.12068965517241,20.0,righth,bachelor,female,Neutral,Agree,Other,7
265,-3.0203059899999998,238.79661016949152,146.7058823529412,13.0,righth,middleschool,male,Disagree,Strongly Agree,Other,8
266,-3.1775724771,251.29166666666666,91.71794871794872,33.0,righth,bachelor,male,Strongly Disagree,Agree,Psychology,8
267,2.0855524543,181.61016949152543,323.4873949579832,22.0,righth,secondaryschool,female,Neutral,Strongly Agree,STEM,7
268,-62.606491533166675,340.6949152542373,749.4807692307693,25.0,righth,bachelor,male,Neutral,Strongly Disagree,STEM,6
269,2.9815051433333335,248.0,121.85344827586206,13.0,righth,middleschool,female,Agree,Disagree,STEM,7
270,2.4656037833333335,186.135593220339,276.21367521367523,14.0,righth,middleschool,male,Strongly Disagree,Strongly Agree,STEM,6
271,-4.52619136,304.672268907563,52.432203389830505,20.0,righth,college,male,Disagree,Agree,Psychology,6
272,-2.1951449766666666,288.93220338983053,116.31623931623932,19.0,lefth,college,female,Agree,Strongly Disagree,ArtsHum,8
273,0.6853835366666666,241.63025210084032,85.07627118644068,34.0,righth,graduate,male,Disagree,Disagree,STEM,7
274,-9.150572706666667,281.8813559322034,72.8119658119658,15.0,righth,middleschool,male,Disagree,Strongly Agree,Other,6
275,-25.731617149466665,174.79661016949152,120.60344827586206,17.0,righth,secondaryschool,male,Disagree,Agree,STEM,7
276,-10.512329220000002,253.78813559322035,69.54700854700855,45.0,lefth,bachelor,male,Disagree,Disagree,STEM,8
277,0.6636212066666667,324.9491525423729,64.53781512605042,18.0,bothh,college,female,Agree,Strongly Agree,Psychology,5
278,-0.25090928333333257,316.8534482758621,214.39316239316238,20.0,righth,bachelor,female,Agree,Strongly Disagree,SocialScience,8
279,3.6309509925,232.5966386554622,41.8034188034188,18.0,righth,middleschool,male,Disagree,Strongly Agree,Other,9
280,12.791778405499999,302.52941176470586,36.45762711864407,43.0,righth,graduate,male,Strongly Disagree,Strongly Disagree,Other,6
281,-0.7977235103000001,229.21848739495798,47.48739495798319,20.0,righth,college,male,Neutral,Agree,SocialScience,8
282,-0.9763058199999993,229.96638655462183,175.52136752136752,18.0,righth,secondaryschool,female,Strongly Agree,Disagree,ArtsHum,8
283,-3.142204316966667,198.14406779661016,71.58260869565217,23.0,lefth,college,male,Agree,Strongly Agree,STEM,7
284,6.54106087,322.4830508474576,75.12711864406779,24.0,righth,secondaryschool,female,Neutral,Disagree,ArtsHum,9
285,-2.7614213999999992,137.07563025210084,123.91452991452991,16.0,righth,middleschool,male,Agree,Neutral,ArtsHum,7
286,-16.925677518066667,226.56302521008402,122.91452991452991,21.0,righth,graduate,female,Disagree,Strongly Disagree,Psychology,7
287,-0.7586871499999996,240.05833333333334,207.27350427350427,23.0,righth,technicalschool,female,Agree,Neutral,STEM,5
288,-7.276175609266667,114.28813559322033,117.88983050847457,29.0,righth,college,female,Neutral,Agree,Business,6
289,-7.817396851851852,222.27966101694915,79.12711864406779,36.0,righth,college,male,Strongly Disagree,Agree,Business,7
290,2.22184355,274.025,141.5593220338983,26.0,righth,bachelor,female,Agree,Disagree,ArtsHum,6
291,-4.535083571333334,297.5546218487395,287.9122807017544,18.0,righth,college,female,Disagree,Disagree,Other,8
292,-2.3983505213333327,295.73275862068965,95.27350427350427,21.0,righth,secondaryschool,female,Strongly Agree,Neutral,STEM,5
293,1.3435346986666667,414.7563025210084,67.81512605042016,39.0,righth,bachelor,female,Strongly Disagree,Strongly Disagree,Other,9
294,6.485696159433334,276.7563025210084,546.5350877192982,14.0,righth,middleschool,other,Strongly Agree,Strongly Agree,Other,2
295,-21.809245536666666,318.52542372881356,149.44827586206895,31.0,righth,bachelor,male,Strongly Agree,Neutral,SocialScience,8
296,2.7473586266666667,251.0677966101695,51.88135593220339,20.0,righth,bachelor,male,Agree,Agree,STEM,8
297,1.8444850620689663,200.38655462184875,127.66666666666667,17.0,righth,secondaryschool,female,Neutral,Agree,Other,7
298,-7.3172098412,337.3135593220339,68.2991452991453,30.0,righth,graduate,female,Neutral,Strongly Disagree,Psychology,7
299,-2.3694855299999995,251.28571428571428,109.80508474576271,23.0,righth,bachelor,female,Neutral,Disagree,STEM,8
300,-1.3222745019333333,310.453781512605,67.13913043478261,17.0,righth,secondaryschool,female,Agree,Strongly Disagree,STEM,5
301,-5.783819646666666,219.58823529411765,96.72033898305085,19.0,righth,secondaryschool,male,Disagree,Disagree,Other,6
302,21.78035691666667,185.21008403361344,169.94117647058823,17.0,righth,middleschool,female,Neutral,Neutral,STEM,7
303,-2.4416251099333337,342.4957983193277,322.1551724137931,55.0,righth,secondaryschool,female,Disagree,Disagree,Business,8
304,-27.13697329166666,238.21008403361344,128.32773109243698,19.0,righth,college,female,Disagree,Disagree,Psychology,7
305,-0.27467738600000025,248.31932773109244,70.19658119658119,21.0,righth,college,male,Disagree,Strongly Agree,Business,6
306,8.554874377400001,236.98319327731093,155.74358974358975,24.0,lefth,graduate,female,Neutral,Neutral,Psychology,7
307,2.544287608366667,326.87931034482756,147.2608695652174,18.0,righth,secondaryschool,male,Neutral,Neutral,Business,4
308,9.987412806666667,245.19327731092437,70.68376068376068,16.0,righth,secondaryschool,female,Neutral,Strongly Agree,Other,6
309,-3.8470143166666664,168.11666666666667,293.6837606837607,69.0,righth,technicalschool,female,Disagree,Strongly Disagree,STEM,8
310,-2.205103076666667,349.3305084745763,172.64102564102564,59.0,righth,graduate,male,Neutral,Strongly Disagree,Business,6
311,-4.624667707933335,178.53781512605042,189.83898305084745,15.0,righth,middleschool,male,Strongly Disagree,Strongly Agree,Other,7
312,7.280223013333333,234.60504201680672,130.50434782608696,35.0,righth,graduate,male,Neutral,Neutral,STEM,6
313,5.825171937833335,260.21666666666664,56.88235294117647,17.0,righth,middleschool,male,Neutral,Strongly Agree,Business,7
314,-8.77816868,397.49152542372883,158.4453781512605,37.0,righth,college,female,Strongly Agree,Strongly Disagree,Business,10
315,-2.3167424953333335,166.01694915254237,200.35897435897436,19.0,righth,college,female,Agree,Neutral,Psychology,6
316,-1.14499285,323.74789915966386,426.0,19.0,righth,secondaryschool,male,Disagree,Neutral,Business,7
317,0.6274608566666667,218.075,103.73504273504274,16.0,righth,middleschool,male,Agree,Agree,STEM,8
318,4.188199746666666,336.35897435897436,73.40677966101696,25.0,righth,bachelor,female,Agree,Strongly Disagree,STEM,7
319,-0.43258211923333334,402.6923076923077,642.3392857142857,19.0,righth,secondaryschool,male,Strongly Agree,Agree,Other,8
320,-4.403812979666666,311.4260869565217,130.50420168067228,15.0,righth,middleschool,male,Agree,Disagree,STEM,8
321,-2.9612224136666665,215.35833333333332,86.5042735042735,18.0,lefth,secondaryschool,male,Neutral,Neutral,Business,6
322,1.0568508356666664,346.7350427350427,51.01724137931034,14.0,righth,middleschool,male,Agree,Strongly Disagree,STEM,5
323,-26.41137661333334,277.025,106.29310344827586,33.0,righth,bachelor,male,Disagree,Neutral,Business,8
324,-32.28627032526667,369.98319327731093,185.135593220339,27.0,righth,bachelor,male,Neutral,Neutral,STEM,6
325,-4.8382696066666675,227.83333333333334,229.76068376068375,17.0,righth,secondaryschool,female,Strongly Disagree,Strongly Disagree,Psychology,5
326,-9.321248402999997,247.32203389830508,95.08547008547009,19.0,righth,college,male,Neutral,Agree,STEM,12
327,-1.7596228600000001,219.22881355932202,189.66101694915255,15.0,righth,secondaryschool,male,Neutral,Agree,STEM,7
328,3.8197726466666664,391.71666666666664,731.1047619047619,83.0,righth,college,male,Agree,Strongly Disagree,Business,10
329,-10.268774473033334,272.4117647058824,138.49122807017545,26.0,righth,bachelor,male,Neutral,Neutral,STEM,7
330,-3.1114367770333335,255.52100840336135,76.16239316239316,25.0,righth,bachelor,female,Neutral,Neutral,ArtsHum,9
331,-57.91570110666666,288.9230769230769,160.4017094017094,16.0,righth,middleschool,male,Disagree,Strongly Agree,Other,8
332,2.8933054754666663,301.3781512605042,62.598290598290596,13.0,righth,middleschool,female,Agree,Agree,Other,7
333,-12.386335113333335,224.08474576271186,630.7948717948718,19.0,righth,middleschool,female,Agree,Strongly Disagree,ArtsHum,6
334,0.5637057066666664,234.63333333333333,82.20338983050847,20.0,righth,college,male,Neutral,Strongly Agree,STEM,10
335,-1.1990670600000004,260.48333333333335,58.58474576271186,22.0,righth,college,male,Agree,Neutral,ArtsHum,7
336,-6.4972710199999995,261.4237288135593,363.35042735042737,15.0,righth,middleschool,male,Agree,Disagree,ArtsHum,5
337,0.21275749666666677,334.47457627118644,42.81512605042017,19.0,righth,secondaryschool,male,Neutral,Neutral,Psychology,6
338,-5.6245074369,376.1512605042017,186.33620689655172,79.0,righth,graduate,male,Disagree,Strongly Disagree,Other,6
339,0.9423945306666666,154.96610169491527,70.21848739495799,30.0,righth,graduate,male,Strongly Disagree,Strongly Disagree,STEM,8
340,-1.6986158,238.93333333333334,51.02564102564103,20.0,righth,college,female,Agree,Strongly Agree,ArtsHum,8
341,2.4540360833333335,344.64406779661016,129.7844827586207,20.0,righth,secondaryschool,male,Agree,Agree,Other,7
342,9.0988169536,241.41525423728814,184.89743589743588,23.0,righth,graduate,female,Disagree,Neutral,STEM,8
343,-11.147184636666667,363.99159663865544,75.23076923076923,47.0,righth,graduate,female,Agree,Neutral,Psychology,6
344,8.34384243,615.070796460177,685.8691588785047,50.0,righth,bachelor,female,Neutral,Disagree,Other,6
345,-9.811515121000001,588.6228070175439,440.45283018867923,16.0,righth,middleschool,female,Disagree,Disagree,Other,8
346,4.932021333633334,278.02521008403363,76.67226890756302,21.0,righth,college,male,Disagree,Strongly Agree,STEM,9
347,-1.7810830133333333,408.14529914529913,64.675,30.0,righth,graduate,female,Neutral,Strongly Disagree,STEM,7
348,-27.08254821866667,319.3,74.58119658119658,18.0,righth,secondaryschool,female,Neutral,Neutral,STEM,6
349,-28.473807554597702,257.93220338983053,648.5575221238938,25.0,righth,college,male,Agree,Disagree,STEM,12
350,-0.4747793768666666,141.68067226890756,96.57264957264957,19.0,righth,middleschool,male,Strongly Disagree,Strongly Disagree,Psychology,10
351,5.942930516666666,242.19327731092437,195.75213675213675,16.0,righth,middleschool,female,Agree,Neutral,Psychology,6
352,-0.7490748215999997,304.05128205128204,56.567796610169495,14.0,righth,middleschool,male,Neutral,Strongly Agree,STEM,6
353,17.437607506666666,266.8067226890756,114.85217391304347,13.0,righth,middleschool,female,Neutral,Neutral,Other,8
354,-2.125421653333333,196.29166666666666,214.7008547008547,28.0,righth,graduate,male,Strongly Disagree,Agree,STEM,7
355,-1.5304341510000001,261.58474576271186,155.16806722689077,21.0,righth,bachelor,female,Strongly Disagree,Disagree,STEM,7
356,-13.201166826666663,224.65546218487395,249.61016949152543,29.0,bothh,graduate,female,Neutral,Strongly Agree,STEM,8
357,-3.37154352,158.10084033613447,109.19298245614036,28.0,righth,graduate,female,Strongly Disagree,Strongly Disagree,STEM,8
358,-5.545860502,312.13675213675214,60.57627118644068,16.0,righth,middleschool,female,Disagree,Agree,Other,6
359,9.24182925,208.21008403361344,208.2991452991453,39.0,righth,bachelor,male,Disagree,Agree,ArtsHum,8
360,-3.1116384174,342.8305084745763,18.389830508474578,14.0,righth,primaryschool,male,Strongly Disagree,Strongly Agree,STEM,6
361,5.824460510000001,239.03389830508473,61.495726495726494,22.0,righth,secondaryschool,female,Neutral,Disagree,Other,5
362,-37.740774576966665,246.4406779661017,121.05084745762711,18.0,righth,college,female,Neutral,Disagree,Other,9
363,-0.70143446,228.74166666666667,113.14285714285714,22.0,righth,college,male,Strongly Disagree,Disagree,STEM,7
364,-0.3224213916666665,257.8487394957983,86.69565217391305,51.0,righth,bachelor,female,Neutral,Strongly Disagree,Business,5
365,-3.727876676666667,217.25641025641025,60.24166666666667,24.0,righth,graduate,female,Agree,Strongly Agree,Business,6
366,-12.362854963333337,255.6386554621849,119.74358974358974,19.0,lefth,college,female,Agree,Neutral,STEM,1
367,3.0225859032333333,363.4166666666667,61.421052631578945,24.0,righth,college,male,Agree,Agree,Other,8
368,-6.71967207,374.23728813559325,155.5042735042735,14.0,righth,middleschool,female,Neutral,Disagree,Other,7
369,-18.25157764,296.5593220338983,133.68067226890756,24.0,righth,graduate,female,Strongly Agree,Neutral,STEM,5
370,-11.127411641954025,226.18487394957984,197.1864406779661,61.0,bothh,graduate,female,Agree,Neutral,ArtsHum,7
371,-1.6621652766666668,244.38135593220338,119.27586206896552,20.0,righth,secondaryschool,male,Disagree,Disagree,STEM,8
372,-3.703329659999999,222.03389830508473,76.83193277310924,17.0,righth,secondaryschool,male,Disagree,Strongly Agree,STEM,6
373,4.343961733333334,256.1764705882353,52.24576271186441,32.0,righth,secondaryschool,male,Strongly Agree,Disagree,Other,5
374,-1.4833171230000002,217.27586206896552,103.87931034482759,30.0,righth,bachelor,female,Disagree,Disagree,ArtsHum,5
375,-6.979975184666666,337.271186440678,37.02542372881356,28.0,lefth,college,female,Disagree,Disagree,STEM,5
376,2.6507911481666664,234.0608695652174,212.53781512605042,15.0,bothh,middleschool,female,Agree,Strongly Agree,Other,6
377,0.9323049699999999,310.9298245614035,83.01709401709402,19.0,righth,college,female,Disagree,Disagree,Business,9
378,-12.010378936666665,213.03361344537817,47.88235294117647,24.0,righth,bachelor,male,Neutral,Agree,STEM,7
379,-1.6128734133333338,197.44166666666666,184.11206896551724,44.0,righth,graduate,other,Disagree,Strongly Disagree,ArtsHum,6
380,0.2192296900000006,263.50847457627117,128.7094017094017,30.0,righth,graduate,male,Disagree,Neutral,STEM,7
381,0.46204769666666656,252.42016806722688,67.97413793103448,13.0,lefth,middleschool,female,Neutral,Strongly Agree,Other,12
382,-0.38844067133333327,329.94117647058823,253.1965811965812,24.0,righth,technicalschool,female,Neutral,Disagree,Other,7
383,-9.506845790166668,187.50833333333333,101.45689655172414,20.0,righth,secondaryschool,female,Neutral,Disagree,STEM,6
384,-1.9406753,319.5416666666667,127.00862068965517,19.0,righth,college,male,Strongly Disagree,Agree,ArtsHum,8
