Participant,Condition,Trial,ResponseTime,Accuracy,StimulusSide,ResponseSide
14,LR-RS,30,277.4768079938807,1,Right,Left
14,LR-RS,31,310.1070132107693,0,Right,Left
14,LR-RS,32,374.0494486048792,1,Right,Left
14,LR-RS,33,387.3393087630529,1,Right,Left
14,LR-RS,34,390.880480907417,1,Right,Left
14,LR-RS,35,400.11175899409835,1,Right,Left
14,LR-RS,36,425.7181341531144,0,Right,Left
14,LR-RS,37,326.2438662088429,1,Right,Left
14,LR-RS,38,408.69906834760707,1,Right,Left
14,LR-RS,39,340.60551700333724,1,Right,Left
14,LR-RS,40,192.1683831414035,1,Right,Left
14,RR-RS,1,318.98428858887456,1,Right,Right
14,RR-RS,2,225.66551115022736,1,Right,Right
14,RR-RS,3,326.7584205836006,0,Right,Right
14,RR-RS,4,311.9697389484909,1,Right,Right
14,RR-RS,5,322.77542642264524,1,Right,Right
14,RR-RS,6,293.39006705252024,1,Right,Right
14,RR-RS,7,240.89807541646175,1,Right,Right
14,RR-RS,8,292.182418837237,1,Right,Right
14,RR-RS,9,318.8633243848755,1,Right,Right
14,RR-RS,10,322.10235412173427,1,Right,Right
14,RR-RS,11,243.06217828855637,1,Right,Right
14,RR-RS,12,336.4234751292212,1,Right,Right
14,RR-RS,13,299.0652381111055,0,Right,Right
14,RR-RS,14,279.13972414575153,1,Right,Right
14,RR-RS,15,315.3066262400872,1,Right,Right
14,RR-RS,16,366.559811004032,1,Right,Right
14,RR-RS,17,292.6251049272564,1,Right,Right
14,RR-RS,18,276.00608878576134,0,Right,Right
14,RR-RS,19,331.55972437761363,1,Right,Right
14,RR-RS,20,248.98734161700133,1,Right,Right
14,RR-RS,21,270.18404887436475,1,Right,Right
14,RR-RS,22,343.1501218551069,1,Right,Right
14,RR-RS,23,351.4219509798497,1,Right,Right
14,RR-RS,24,284.0338338582311,1,Right,Right
14,RR-RS,25,304.0324833062228,1,Right,Right
14,RR-RS,26,265.2983250191128,1,Right,Right
14,RR-RS,27,286.1145259450773,1,Right,Right
14,RR-RS,28,303.71596168192076,1,Right,Right
14,RR-RS,29,333.4348131432188,1,Right,Right
14,RR-RS,30,309.0955339750495,1,Right,Right
14,RR-RS,31,260.7991539983154,1,Right,Right
14,RR-RS,32,269.37786396987633,1,Right,Right
14,RR-RS,33,345.4136418812576,1,Right,Right
14,RR-RS,34,248.88711495560602,1,Right,Right
14,RR-RS,35,338.31196122492247,1,Right,Right
14,RR-RS,36,275.7728366712638,1,Right,Right
14,RR-RS,37,344.89620712190157,1,Right,Right
14,RR-RS,38,366.17554532211693,1,Right,Right
14,RR-RS,39,297.3889461212786,1,Right,Right
14,RR-RS,40,318.8372359828539,1,Right,Right
14,RR-LS,1,404.74214640153565,1,Left,Right
14,RR-LS,2,286.48846662574283,1,Left,Right
14,RR-LS,3,307.3451512703004,1,Left,Right
14,RR-LS,4,275.43972483071116,1,Left,Right
14,RR-LS,5,431.9962072322034,1,Left,Right
14,RR-LS,6,351.0027980776634,1,Left,Right
14,RR-LS,7,223.03440679212144,0,Left,Right
14,RR-LS,8,348.99171930778357,1,Left,Right
14,RR-LS,9,287.81677383014943,1,Left,Right
14,RR-LS,10,325.7230479792923,1,Left,Right
14,RR-LS,11,262.95531696079746,0,Left,Right
14,RR-LS,12,370.7692736124305,1,Left,Right
14,RR-LS,13,232.08720333466968,1,Left,Right
14,RR-LS,14,229.50404644555152,1,Left,Right
14,RR-LS,15,300.23638804352987,1,Left,Right
14,RR-LS,16,341.9065080185946,1,Left,Right
14,RR-LS,17,326.385341459626,1,Left,Right
14,RR-LS,18,319.7237021221541,0,Left,Right
14,RR-LS,19,381.04037279369993,0,Left,Right
14,RR-LS,20,329.75793094909216,1,Left,Right
14,RR-LS,21,319.0187011334353,1,Left,Right
14,RR-LS,22,355.59543243187954,1,Left,Right
14,RR-LS,23,342.3335364012327,1,Left,Right
14,RR-LS,24,352.83015190327546,1,Left,Right
14,RR-LS,25,381.18164177079996,1,Left,Right
14,RR-LS,26,325.3274685115648,1,Left,Right
14,RR-LS,27,295.73181732905914,1,Left,Right
14,RR-LS,28,280.8336691764704,1,Left,Right
14,RR-LS,29,301.99519984139334,1,Left,Right
14,RR-LS,30,347.3547200611267,1,Left,Right
14,RR-LS,31,394.4878504172837,1,Left,Right
14,RR-LS,32,253.85146343418177,1,Left,Right
14,RR-LS,33,241.64670197064038,1,Left,Right
14,RR-LS,34,441.33005973560313,1,Left,Right
14,RR-LS,35,334.58568257204576,1,Left,Right
14,RR-LS,36,321.7638952315568,1,Left,Right
14,RR-LS,37,362.07286595986596,0,Left,Right
14,RR-LS,38,277.6459178376857,1,Left,Right
14,RR-LS,39,269.7682806218331,1,Left,Right
14,RR-LS,40,325.8933670748713,1,Left,Right
15,LR-LS,1,299.65817815966074,1,Left,Left
15,LR-LS,2,314.618564255718,1,Left,Left
15,LR-LS,3,340.44425833003646,1,Left,Left
15,LR-LS,4,303.46912539612,1,Left,Left
15,LR-LS,5,310.58871011364886,1,Left,Left
15,LR-LS,6,305.719245098631,1,Left,Left
15,LR-LS,7,293.42159344115277,1,Left,Left
15,LR-LS,8,287.6510866879112,1,Left,Left
15,LR-LS,9,225.9348345615828,1,Left,Left
15,LR-LS,10,275.9074144566607,1,Left,Left
15,LR-LS,11,304.2701884606838,1,Left,Left
15,LR-LS,12,301.1118949596615,1,Left,Left
15,LR-LS,13,332.38523438917684,1,Left,Left
15,LR-LS,14,287.706117327521,1,Left,Left
15,LR-LS,15,317.2500634986648,1,Left,Left
15,LR-LS,16,259.1551992755548,1,Left,Left
15,LR-LS,17,315.20237720543986,1,Left,Left
15,LR-LS,18,308.02348170332107,1,Left,Left
15,LR-LS,19,295.9355481232744,1,Left,Left
15,LR-LS,20,310.1191288332091,1,Left,Left
15,LR-LS,21,316.16892332331236,1,Left,Left
15,LR-LS,22,288.74062700227677,1,Left,Left
15,LR-LS,23,326.9799805097045,1,Left,Left
15,LR-LS,24,285.3871323762069,1,Left,Left
15,LR-LS,25,278.2693960609438,1,Left,Left
15,LR-LS,26,290.6084770841708,0,Left,Left
15,LR-LS,27,283.43465074819187,1,Left,Left
15,LR-LS,28,300.51213998419155,1,Left,Left
15,LR-LS,29,343.29710566876685,0,Left,Left
15,LR-LS,30,295.67986879740835,1,Left,Left
15,LR-LS,31,277.25497094690706,1,Left,Left
15,LR-LS,32,282.7901457458452,1,Left,Left
15,LR-LS,33,268.38691613004227,1,Left,Left
15,LR-LS,34,337.49703816761144,1,Left,Left
15,LR-LS,35,301.41722961446214,1,Left,Left
15,LR-LS,36,262.7233041159447,1,Left,Left
15,LR-LS,37,260.655284380053,1,Left,Left
15,LR-LS,38,275.19396185877963,1,Left,Left
15,LR-LS,39,243.10342139498147,1,Left,Left
15,LR-LS,40,267.7179180922848,1,Left,Left
15,LR-RS,1,272.66587862515127,1,Right,Left
15,LR-RS,2,331.2393379365524,1,Right,Left
15,LR-RS,3,248.5189169355616,1,Right,Left
15,LR-RS,4,264.3118376088913,1,Right,Left
15,LR-RS,5,295.82794661097586,1,Right,Left
15,LR-RS,6,242.9787770197259,1,Right,Left
15,LR-RS,7,260.0735721815176,1,Right,Left
15,LR-RS,8,342.48087051915553,1,Right,Left
15,LR-RS,9,306.96511630495024,1,Right,Left
15,LR-RS,10,333.4769598499924,1,Right,Left
15,LR-RS,11,367.6672600299025,1,Right,Left
15,LR-RS,12,272.0522834176244,1,Right,Left
15,LR-RS,13,317.4202766035282,1,Right,Left
15,LR-RS,14,373.02871306597035,1,Right,Left
15,LR-RS,15,286.99531718116685,1,Right,Left
15,LR-RS,16,412.6748621368395,1,Right,Left
15,LR-RS,17,356.74253357516926,1,Right,Left
15,LR-RS,18,372.9179773489715,0,Right,Left
15,LR-RS,19,264.7106752530754,1,Right,Left
15,LR-RS,20,289.076503156243,1,Right,Left
15,LR-RS,21,370.52570924850136,0,Right,Left
15,LR-RS,22,256.68938701211016,1,Right,Left
15,LR-RS,23,377.28189064640577,1,Right,Left
15,LR-RS,24,337.36824991331804,1,Right,Left
15,LR-RS,25,315.99453960538943,1,Right,Left
15,LR-RS,26,388.3239778593164,1,Right,Left
15,LR-RS,27,406.40927505759936,1,Right,Left
15,LR-RS,28,343.28764955255366,1,Right,Left
15,LR-RS,29,274.5401054523453,1,Right,Left
15,LR-RS,30,350.70896288027063,1,Right,Left
15,LR-RS,31,382.24954755344595,1,Right,Left
15,LR-RS,32,416.1686073793777,0,Right,Left
15,LR-RS,33,393.45549804581776,1,Right,Left
15,LR-RS,34,286.45508021542753,1,Right,Left
15,LR-RS,35,262.5131036070071,1,Right,Left
15,LR-RS,36,337.5890453643074,1,Right,Left
15,LR-RS,37,251.6527798513698,1,Right,Left
15,LR-RS,38,283.4760974805951,0,Right,Left
15,LR-RS,39,283.58570418120877,1,Right,Left
15,LR-RS,40,284.131531481165,1,Right,Left
15,RR-RS,1,332.6145547046383,1,Right,Right
15,RR-RS,2,365.3236578070774,1,Right,Right
15,RR-RS,3,282.83526244314305,1,Right,Right
15,RR-RS,4,378.97625288438815,1,Right,Right
15,RR-RS,5,361.29181730674316,1,Right,Right
15,RR-RS,6,341.99865359643877,1,Right,Right
15,RR-RS,7,274.4862081060041,1,Right,Right
15,RR-RS,8,394.27163285457993,1,Right,Right
15,RR-RS,9,320.6092829469673,1,Right,Right
15,RR-RS,10,337.28420145570135,1,Right,Right
15,RR-RS,11,360.68732107364923,1,Right,Right
15,RR-RS,12,309.36456699038547,1,Right,Right
15,RR-RS,13,246.3829860252397,1,Right,Right
15,RR-RS,14,306.78742494184223,0,Right,Right
15,RR-RS,15,326.3812307436907,1,Right,Right
15,RR-RS,16,281.68160193587596,1,Right,Right
15,RR-RS,17,309.00602016065267,1,Right,Right
15,RR-RS,18,321.449314147379,1,Right,Right
15,RR-RS,19,325.28233990596544,1,Right,Right
15,RR-RS,20,329.5204837880684,1,Right,Right
15,RR-RS,21,289.89429218128805,1,Right,Right
15,RR-RS,22,306.1061166440304,1,Right,Right
15,RR-RS,23,314.72062212513083,1,Right,Right
15,RR-RS,24,321.46389305879603,1,Right,Right
15,RR-RS,25,366.28257875021495,1,Right,Right
15,RR-RS,26,277.14845202480524,1,Right,Right
15,RR-RS,27,368.0697506490993,1,Right,Right
15,RR-RS,28,305.22404577503005,1,Right,Right
15,RR-RS,29,305.1041068074271,0,Right,Right
15,RR-RS,30,257.1057997722574,1,Right,Right
15,RR-RS,31,300.8655993223667,1,Right,Right
15,RR-RS,32,346.69920172116343,1,Right,Right
15,RR-RS,33,334.655085369186,1,Right,Right
15,RR-RS,34,262.1796826282331,1,Right,Right
15,RR-RS,35,356.55153673646146,1,Right,Right
15,RR-RS,36,259.078288020427,1,Right,Right
15,RR-RS,37,309.6660469935378,1,Right,Right
15,RR-RS,38,286.3034857658582,1,Right,Right
15,RR-RS,39,332.9415370738999,1,Right,Right
15,RR-RS,40,304.4611365432512,1,Right,Right
15,RR-LS,1,325.0102635582421,1,Left,Right
15,RR-LS,2,345.4493977399669,0,Left,Right
15,RR-LS,3,299.0151663441408,1,Left,Right
15,RR-LS,4,353.4738010362121,1,Left,Right
15,RR-LS,5,354.10368390695214,0,Left,Right
15,RR-LS,6,310.3906686985787,1,Left,Right
15,RR-LS,7,275.00874779191264,1,Left,Right
15,RR-LS,8,362.10621881632176,1,Left,Right
15,RR-LS,9,337.2421392784005,1,Left,Right
15,RR-LS,10,349.9931950896559,1,Left,Right
15,RR-LS,11,231.14111840269962,1,Left,Right
15,RR-LS,12,456.8513219470077,1,Left,Right
15,RR-LS,13,326.8215661727643,1,Left,Right
15,RR-LS,14,431.8938275441749,1,Left,Right
15,RR-LS,15,505.74836803786775,1,Left,Right
15,RR-LS,16,311.8065979160206,1,Left,Right
15,RR-LS,17,445.2268055265803,1,Left,Right
15,RR-LS,18,488.07279764430945,1,Left,Right
15,RR-LS,19,452.182768369965,1,Left,Right
15,RR-LS,20,340.21230190367396,1,Left,Right
15,RR-LS,21,430.16314511832326,0,Left,Right
15,RR-LS,22,360.8531422544704,0,Left,Right
15,RR-LS,23,362.0632952049337,1,Left,Right
15,RR-LS,24,578.0497348150644,1,Left,Right
15,RR-LS,25,359.93344518498805,1,Left,Right
15,RR-LS,26,395.46848536839315,1,Left,Right
15,RR-LS,27,441.89740676712927,1,Left,Right
15,RR-LS,28,341.28205954525606,1,Left,Right
15,RR-LS,29,395.62375873392017,1,Left,Right
15,RR-LS,30,366.50438005891385,1,Left,Right
15,RR-LS,31,378.5633976222482,1,Left,Right
15,RR-LS,32,375.0023583037177,1,Left,Right
15,RR-LS,33,397.17299051161694,0,Left,Right
15,RR-LS,34,441.4484790796961,1,Left,Right
15,RR-LS,35,452.9516665859858,1,Left,Right
15,RR-LS,36,302.95488323641644,1,Left,Right
15,RR-LS,37,360.02041559563054,1,Left,Right
15,RR-LS,38,326.3983718862517,1,Left,Right
15,RR-LS,39,397.83020303110067,1,Left,Right
15,RR-LS,40,425.5926652260682,1,Left,Right
